id,child_driv,age,children,yoj,income,house_val,status,gender,edu_level,job,distance,car_use,vehicle_val,vehicle_type,clm_freq,revoked,mvr_pts,claim_amount,vehicle_age,claim_ind,area,state_code
6152647875.0,0,39.0,2,15.0,36698.0,403615.0,Yes,Fem,z_High School,Clerical,91,Private,12900,unknown,2,No,3,4440,3.0,1,Highly Urban/ Urban,Brandenburg
3699015655.0,0,36.0,0,13.0,53663.0,280854.0,Yes,Mal,z_High School,Professional,51,Private,11370,Pickup,2,No,2,225,10.0,0,Highly Urban/ Urban,Bayern
2795394572.0,0,43.0,0,,560.0,189785.0,Yes,Mal,<High School,Student,100,Private,12710,Minivan,2,No,4,243,7.0,0,Highly Urban/ Urban,Brandenburg
3145242308.0,0,34.0,2,17.0,55553.0,503939.0,Yes,Fem,Bachelors,Clerical,59,Private,11260,Sports Car,2,No,8,246,13.0,0,Highly Urban/ Urban,Bayern
4246027345.0,0,67.0,0,14.0,64767.0,211131.0,z_No,Mal,Masters,Nurse,95,Private,2250,Minivan,4,No,2,263,,0,Highly Urban/ Urban,Thueringen
5525724593.0,0,51.0,0,13.0,51444.0,212556.0,z_No,Fem,Masters,Nurse,69,Private,23760,Sports Car,0,No,5,381,15.0,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
1015810804.0,0,48.0,0,17.0,67146.0,,z_No,Fem,Bachelors,Teacher,94,Private,25290,Pickup,2,No,1,343,3.0,0,Highly Urban/ Urban,Sachsen
8209469658.0,0,54.0,0,14.0,38060.0,177898.0,Yes,Fem,Masters,Nurse,57,Private,17610,Minivan,0,No,3,282,,0,Highly Urban/ Urban,Bayern
10500000000.0,2,66.0,2,12.0,8847.0,295452.0,Yes,Fem,Bachelors,Home Maker,108,Private,10800,Minivan,6,No,2,339,10.0,0,Highly Urban/ Urban,Nordrhein-Westfalen
6333485134.0,0,47.0,0,13.0,62557.0,519212.0,Yes,Mal,Bachelors,Manager,70,Commercial,19310,Van,1,No,0,341,6.0,0,Highly Urban/ Urban,Bayern
2846881024.0,0,58.0,0,15.0,51161.0,288561.0,z_No,Fem,<High School,Teacher,99,Private,18480,Sports Car,2,Yes,7,272,7.0,0,Highly Urban/ Urban,Thueringen
5897442291.0,0,41.0,0,14.0,72461.0,,Yes,Mal,Bachelors,Professional,105,Private,5900,Pickup,2,No,2,273,13.0,0,Highly Urban/ Urban,Bayern
800170518.0,2,65.0,2,11.0,58339.0,323895.0,z_No,Fem,z_High School,Teacher,82,Commercial,20040,Sports Car,2,Yes,4,7144,3.0,1,Highly Urban/ Urban,Hessen
6990665539.0,1,39.0,2,15.0,37013.0,424229.0,Yes,Mal,<High School,Teacher,79,Private,8870,Pickup,2,No,2,278,3.0,0,Highly Urban/ Urban,Bayern
6023543616.0,0,45.0,1,10.0,46698.0,726553.0,z_No,Fem,Bachelors,Professional,75,Private,14870,Sports Car,5,No,4,217,,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
9262863848.0,0,49.0,1,12.0,37924.0,368012.0,z_No,Fem,Masters,Nurse,94,Private,8640,unknown,5,Yes,1,3313,3.0,1,Highly Urban/ Urban,Bayern
1281801263.0,0,70.0,0,3.0,960.0,623138.0,Yes,Fem,z_High School,Home Maker,78,Private,13570,Minivan,0,No,2,329,10.0,0,Highly Urban/ Urban,Hessen
2379844871.0,1,76.0,2,20.0,44288.0,739845.0,Yes,Mal,Masters,Professional,76,Private,22480,Minivan,2,No,10,334,17.0,0,Highly Urban/ Urban,Bayern
6813013564.0,2,56.0,2,11.0,171484.0,1070931.0,Yes,Mal,PhD,,74,Commercial,24520,Panel Truck,0,No,4,268,,0,Highly Urban/ Urban,Sachsen-Anhalt
3260388610.0,0,33.0,0,12.0,33497.0,190739.0,Yes,Fem,z_High School,Teacher,82,Commercial,8990,unknown,0,No,0,274,8.0,0,Highly Urban/ Urban,Bayern
4932559838.0,1,56.0,1,15.0,128889.0,556853.0,Yes,Fem,Masters,Nurse,89,Private,23000,Sports Car,4,No,8,5672,20.0,1,Highly Urban/ Urban,Bayern
1214013504.0,0,36.0,4,,3186.0,159483.0,Yes,Fem,z_High School,Home Maker,96,Private,1720,unknown,0,No,7,3945,3.0,1,Highly Urban/ Urban,Bayern
4703228218.0,0,87.0,0,10.0,95533.0,537262.0,Yes,Mal,Bachelors,Manager,66,Private,7400,Pickup,0,No,4,340,13.0,0,Highly Urban/ Urban,Bayern
4547780850.0,0,52.0,0,9.0,52584.0,298165.0,Yes,Fem,Masters,Home Maker,84,Private,12850,unknown,5,No,6,3210,23.0,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
3644952714.0,0,50.0,0,11.0,48134.0,558756.0,Yes,Fem,Bachelors,Professional,67,Private,14380,unknown,2,Yes,0,327,11.0,0,Highly Urban/ Urban,Bayern
3621295868.0,0,42.0,2,17.0,83438.0,697161.0,Yes,Fem,Bachelors,Manager,80,Private,15790,unknown,0,No,0,231,13.0,0,Highly Urban/ Urban,Bayern
6682609661.0,0,60.0,0,15.0,50614.0,318006.0,z_No,Fem,z_High School,Teacher,52,Private,24220,unknown,4,No,6,292,,0,Highly Urban/ Urban,Bayern
1550380108.0,0,33.0,0,13.0,30306.0,524780.0,Yes,Mal,z_High School,Clerical,81,Commercial,7930,Pickup,2,No,2,144,3.0,0,z_Highly Rural/ Rural,Brandenburg
2101140244.0,0,34.0,1,14.0,28917.0,53001.0,z_No,Mal,z_High School,Clerical,73,Private,3770,Minivan,3,No,4,9321,12.0,1,z_Highly Rural/ Rural,Bayern
1594303766.0,0,47.0,0,16.0,,53001.0,Yes,Mal,z_High School,Student,63,Commercial,6880,Minivan,2,No,2,2943,3.0,1,Highly Urban/ Urban,Hessen
3179204337.0,1,48.0,1,12.0,114555.0,485364.0,z_No,Mal,Bachelors,Professional,80,Private,15380,Minivan,2,No,1,258,13.0,0,Highly Urban/ Urban,Nordrhein-Westfalen
6223629602.0,0,53.0,0,,71095.0,276783.0,z_No,Mal,Masters,Manager,50,Commercial,8510,Pickup,0,No,7,313,15.0,0,Highly Urban/ Urban,Thueringen
6312665307.0,0,57.0,0,16.0,94845.0,319891.0,Yes,Fem,Bachelors,Teacher,71,Private,17380,Minivan,0,No,1,275,14.0,0,Highly Urban/ Urban,Thueringen
4570703983.0,0,48.0,1,16.0,66900.0,349373.0,Yes,Mal,Bachelors,Professional,88,Private,14510,Minivan,0,No,2,313,12.0,0,Highly Urban/ Urban,Berlin
700874537.0,0,28.0,0,,8541.0,412230.0,Yes,Mal,z_High School,Student,95,Private,7560,Pickup,2,No,6,369,8.0,0,Highly Urban/ Urban,Brandenburg
4518165489.0,1,80.0,1,13.0,93442.0,933608.0,Yes,Mal,Masters,Nurse,78,Private,14690,Minivan,2,No,4,241,11.0,0,z_Highly Rural/ Rural,Bayern
4864211957.0,0,57.0,0,12.0,109336.0,466990.0,Yes,Fem,Bachelors,Manager,92,Private,9150,unknown,0,No,1,6430,4.0,1,Highly Urban/ Urban,Sachsen
3189757887.0,0,83.0,0,14.0,123076.0,659040.0,Yes,Mal,Bachelors,Professional,87,Private,19610,Van,2,No,1,358,,0,z_Highly Rural/ Rural,Thueringen
4871183479.0,0,55.0,0,14.0,252782.0,412230.0,z_No,Fem,PhD,,89,Commercial,38550,Panel Truck,3,No,2,343,13.0,0,Highly Urban/ Urban,Bayern
1583401599.0,0,40.0,0,13.0,61205.0,521093.0,Yes,Fem,Bachelors,Home Maker,93,Private,26500,Minivan,2,No,2,347,11.0,0,z_Highly Rural/ Rural,Hessen
4814321695.0,0,60.0,0,12.0,,877979.0,z_No,Mal,Masters,,82,Commercial,26410,Panel Truck,2,No,2,353,16.0,0,Highly Urban/ Urban,Brandenburg
2471996682.0,0,59.0,0,15.0,17042.0,,Yes,Mal,<High School,Clerical,83,Commercial,9580,Pickup,3,No,2,1618,3.0,1,Highly Urban/ Urban,Bayern
5186842418.0,0,64.0,0,15.0,117172.0,480325.0,Yes,Fem,Masters,,102,Commercial,18360,Pickup,3,No,6,320,,0,Highly Urban/ Urban,Hessen
554318347.0,0,70.0,0,18.0,41559.0,276017.0,Yes,Fem,z_High School,Teacher,84,Commercial,23790,Sports Car,1,No,8,304,7.0,0,Highly Urban/ Urban,Brandenburg
8923425882.0,0,62.0,0,14.0,63841.0,58890.0,z_No,Mal,Masters,Manager,81,Private,6400,Pickup,2,No,4,191,12.0,0,Highly Urban/ Urban,Hessen
3319332715.0,0,59.0,0,17.0,58658.0,831382.0,Yes,Fem,z_High School,Clerical,111,Private,7200,unknown,0,Yes,2,346,3.0,0,z_Highly Rural/ Rural,Mecklenburg-Vorpomme
4597965213.0,0,58.0,0,13.0,35318.0,41223.0,z_No,Fem,z_High School,Teacher,81,Commercial,13930,Sports Car,2,No,3,334,10.0,0,z_Highly Rural/ Rural,Bayern
3491354263.0,0,59.0,3,18.0,50101.0,170461.0,Yes,Mal,Masters,,76,Commercial,25460,Panel Truck,4,No,3,258,23.0,0,Highly Urban/ Urban,Bayern
1313010795.0,0,44.0,1,8.0,69248.0,309647.0,Yes,Fem,PhD,Manager,70,Private,5790,Sports Car,0,No,0,239,12.0,0,Highly Urban/ Urban,Bayern
3191813557.0,0,51.0,0,15.0,21810.0,300337.0,Yes,Fem,z_High School,Clerical,93,Commercial,9590,Sports Car,2,No,2,307,3.0,0,z_Highly Rural/ Rural,Hessen
1343392683.0,0,45.0,0,14.0,22149.0,888657.0,z_No,Fem,<High School,Clerical,100,Private,25700,Minivan,0,No,1,5788,3.0,1,Highly Urban/ Urban,Hessen
5415456923.0,0,83.0,0,17.0,106133.0,433718.0,Yes,Fem,PhD,Doctor,79,Private,22300,Sports Car,2,No,2,267,15.0,0,Highly Urban/ Urban,Bayern
2881698739.0,0,67.0,0,18.0,72335.0,,Yes,Fem,PhD,Home Maker,83,Private,8680,Minivan,0,No,2,312,11.0,0,Highly Urban/ Urban,Bayern
2483653004.0,0,38.0,0,10.0,,826083.0,Yes,Fem,Masters,Professional,50,Private,16480,unknown,0,No,0,183,16.0,0,z_Highly Rural/ Rural,Thueringen
1153443734.0,2,53.0,3,10.0,,676428.0,Yes,Fem,Bachelors,Student,83,Private,10810,Sports Car,0,Yes,3,208,,0,Highly Urban/ Urban,Bayern
2522052204.0,0,52.0,1,13.0,43185.0,303322.0,z_No,Fem,z_High School,Teacher,87,Commercial,16320,Van,2,No,3,311,3.0,0,Highly Urban/ Urban,Bayern
652236792.0,0,35.0,0,11.0,61674.0,,Yes,Mal,Bachelors,Teacher,54,Private,9350,Minivan,3,No,2,5964,12.0,1,Highly Urban/ Urban,Bayern
10700000000.0,0,59.0,2,14.0,81014.0,58890.0,z_No,Fem,z_High School,Professional,50,Private,37120,Pickup,0,No,0,275,12.0,0,z_Highly Rural/ Rural,Mecklenburg-Vorpomme
2818047281.0,0,60.0,0,13.0,91232.0,164892.0,z_No,Mal,Masters,Manager,88,Private,7300,Pickup,2,No,0,367,14.0,0,Highly Urban/ Urban,Bayern
3917860914.0,0,58.0,2,13.0,25137.0,517669.0,Yes,Mal,z_High School,Clerical,92,Commercial,20570,Van,0,No,0,287,3.0,0,z_Highly Rural/ Rural,Bayern
5104258649.0,0,43.0,3,16.0,22550.0,685833.0,z_No,Mal,z_High School,Clerical,69,Private,13900,Minivan,0,No,5,336,10.0,0,Highly Urban/ Urban,Bayern
822878523.0,0,47.0,2,17.0,64330.0,322282.0,Yes,Fem,z_High School,Teacher,57,Commercial,12510,unknown,2,No,2,311,11.0,0,z_Highly Rural/ Rural,Sachsen-Anhalt
1974613085.0,0,84.0,2,17.0,15770.0,866057.0,Yes,Fem,z_High School,Student,95,Private,11650,unknown,0,No,0,342,3.0,0,z_Highly Rural/ Rural,Mecklenburg-Vorpomme
1292056450.0,0,72.0,0,3.0,560.0,170781.0,Yes,Fem,z_High School,Student,76,Commercial,12530,Minivan,2,No,7,13352,6.0,1,Highly Urban/ Urban,Bayern
2508703267.0,3,43.0,3,12.0,7817.0,86075.0,z_No,Fem,z_High School,Home Maker,80,Private,6480,unknown,3,No,2,353,9.0,0,z_Highly Rural/ Rural,Bayern
2573918626.0,0,75.0,0,16.0,77089.0,135447.0,z_No,Fem,Masters,Professional,51,Private,12810,unknown,2,No,5,311,14.0,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
2641242228.0,0,42.0,0,14.0,72497.0,382465.0,z_No,Fem,Bachelors,Professional,67,Private,25530,Van,2,No,0,283,9.0,0,Highly Urban/ Urban,Bayern
4841673363.0,2,62.0,2,16.0,26203.0,308025.0,Yes,Mal,z_High School,Teacher,75,Private,12930,Minivan,1,No,7,292,3.0,0,Highly Urban/ Urban,Brandenburg
1191055035.0,0,73.0,3,16.0,12545.0,47112.0,Yes,Fem,z_High School,Student,99,Private,11620,unknown,2,No,2,327,3.0,0,z_Highly Rural/ Rural,Bayern
2984464048.0,0,50.0,0,15.0,26971.0,99772.0,Yes,Mal,<High School,Clerical,56,Commercial,8500,Pickup,2,No,1,302,3.0,0,Highly Urban/ Urban,Bayern
9603841900.0,0,84.0,0,,1360.0,241449.0,Yes,Fem,<High School,Student,84,Private,12820,Sports Car,0,No,4,332,8.0,0,z_Highly Rural/ Rural,Nordrhein-Westfalen
3438513008.0,0,59.0,0,14.0,159933.0,612939.0,Yes,Mal,Masters,Manager,69,Private,5500,Pickup,2,Yes,4,311,3.0,0,Highly Urban/ Urban,Brandenburg
3830184408.0,2,64.0,3,21.0,10310.0,170781.0,Yes,Mal,<High School,Student,95,Private,2480,Minivan,4,Yes,5,5501,3.0,1,Highly Urban/ Urban,Hessen
579818640.0,0,54.0,0,16.0,115908.0,359256.0,Yes,Fem,PhD,Manager,50,Private,18370,Pickup,0,No,2,275,19.0,0,Highly Urban/ Urban,Hessen
5144669179.0,0,40.0,1,14.0,,394563.0,z_No,Mal,Masters,Professional,67,Private,15680,Minivan,0,No,3,345,13.0,0,Highly Urban/ Urban,Bayern
5811582580.0,0,38.0,4,18.0,39153.0,94224.0,z_No,Mal,z_High School,Teacher,66,Commercial,9710,Pickup,2,No,2,3421,15.0,1,Highly Urban/ Urban,Bayern
1940708309.0,0,61.0,0,16.0,107875.0,883738.0,Yes,Mal,z_High School,Manager,69,Commercial,34580,Panel Truck,2,No,4,410,14.0,0,Highly Urban/ Urban,Hessen
705849435.0,0,52.0,0,14.0,35289.0,792805.0,Yes,Mal,<High School,Teacher,101,Commercial,8530,Pickup,2,No,6,5355,3.0,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
11200000000.0,0,52.0,0,14.0,2505.0,323895.0,z_No,Fem,<High School,Student,99,Private,6550,unknown,2,No,0,251,8.0,0,z_Highly Rural/ Rural,Thueringen
1425715910.0,0,59.0,0,11.0,60635.0,623730.0,Yes,Mal,Bachelors,Professional,84,Private,28790,Minivan,2,No,2,317,17.0,0,Highly Urban/ Urban,Bayern
8650986870.0,0,81.0,0,3.0,560.0,488896.0,Yes,Fem,Masters,Nurse,69,Private,33290,Minivan,2,No,3,248,18.0,0,Highly Urban/ Urban,Bayern
86198074.0,0,42.0,1,18.0,60348.0,454891.0,Yes,Fem,Bachelors,Teacher,101,Commercial,21820,Sports Car,2,Yes,1,247,9.0,0,z_Highly Rural/ Rural,Bayern
7845346330.0,0,40.0,0,15.0,34530.0,312866.0,z_No,Mal,Bachelors,Clerical,89,Private,7410,Pickup,0,Yes,4,2873,13.0,1,z_Highly Rural/ Rural,Bayern
3246610490.0,1,45.0,2,11.0,96062.0,,z_No,Fem,Masters,Professional,77,Private,22160,Pickup,2,No,9,5469,18.0,1,Highly Urban/ Urban,Bayern
1221256545.0,0,52.0,0,17.0,48496.0,403674.0,Yes,Mal,Bachelors,Clerical,86,Private,11390,Pickup,0,No,4,235,12.0,0,z_Highly Rural/ Rural,Hessen
11000000000.0,0,57.0,0,18.0,44078.0,256191.0,Yes,Fem,z_High School,Teacher,67,Commercial,30660,unknown,2,No,2,289,11.0,0,z_Highly Rural/ Rural,Mecklenburg-Vorpomme
6347190032.0,1,44.0,1,13.0,75372.0,223782.0,z_No,Fem,Masters,Manager,71,Private,16250,unknown,2,No,6,288,16.0,0,Highly Urban/ Urban,Thueringen
1924409468.0,0,56.0,0,9.0,,442016.0,Yes,Fem,Bachelors,Professional,90,Commercial,21390,Pickup,4,No,6,298,13.0,0,Highly Urban/ Urban,Bayern
1360729321.0,0,38.0,1,16.0,44680.0,471120.0,z_No,Mal,z_High School,Professional,57,Commercial,6410,Pickup,2,No,2,318,3.0,0,Highly Urban/ Urban,Hessen
1755050267.0,0,46.0,3,3.0,560.0,447564.0,z_No,Mal,z_High School,Student,86,Commercial,4100,Minivan,0,No,5,4284,3.0,1,Highly Urban/ Urban,Mecklenburg-Vorpomme
2618342835.0,0,60.0,0,17.0,42222.0,465231.0,z_No,Fem,Masters,Home Maker,93,Private,20400,unknown,0,No,4,10394,19.0,1,Highly Urban/ Urban,Bayern
2673927753.0,0,55.0,0,19.0,,282271.0,Yes,Mal,z_High School,Clerical,96,Commercial,23520,Panel Truck,2,No,2,343,,0,z_Highly Rural/ Rural,Bayern
740414782.0,0,56.0,0,17.0,29189.0,215529.0,Yes,Fem,Masters,Nurse,104,Private,10060,unknown,3,No,12,5324,,1,Highly Urban/ Urban,Bayern
5284760748.0,0,60.0,2,13.0,28567.0,318006.0,z_No,Fem,z_High School,Clerical,93,Private,12750,Minivan,2,No,4,358,8.0,0,z_Highly Rural/ Rural,Thueringen
3129426374.0,0,58.0,2,17.0,51361.0,208800.0,z_No,Fem,z_High School,Clerical,50,Private,14340,unknown,4,No,4,3467,9.0,1,Highly Urban/ Urban,Thueringen
2783894885.0,0,24.0,1,3.0,960.0,94224.0,z_No,Fem,<High School,Home Maker,99,Private,12940,Minivan,0,No,3,256,9.0,0,Highly Urban/ Urban,Bayern
2786245022.0,0,40.0,5,18.0,16727.0,35334.0,z_No,Fem,<High School,Clerical,111,Private,6520,Sports Car,0,Yes,3,200,3.0,0,z_Highly Rural/ Rural,Bayern
12300000000.0,0,57.0,0,14.0,84998.0,347451.0,z_No,Fem,Masters,Manager,110,Private,16940,Minivan,0,No,3,2719,19.0,1,Highly Urban/ Urban,Bayern
879064637.0,0,38.0,3,14.0,50663.0,553471.0,z_No,Mal,Masters,,82,Private,6470,Pickup,0,No,2,232,,0,Highly Urban/ Urban,Bayern
7180813289.0,0,57.0,0,15.0,49212.0,414431.0,Yes,Mal,Bachelors,Manager,81,Private,16170,Minivan,0,Yes,0,345,12.0,0,Highly Urban/ Urban,Bayern
12400000000.0,2,64.0,2,15.0,60355.0,621825.0,Yes,Fem,Masters,Nurse,109,Private,11240,unknown,2,No,0,1641,12.0,1,Highly Urban/ Urban,Bayern
11400000000.0,0,48.0,0,12.0,36326.0,237149.0,Yes,Fem,z_High School,Clerical,75,Private,5400,unknown,0,No,2,342,11.0,0,z_Highly Rural/ Rural,Hessen
5131296059.0,0,17.0,0,10.0,85962.0,718458.0,z_No,Fem,Bachelors,Manager,77,Private,11180,unknown,3,No,1,260,13.0,0,Highly Urban/ Urban,Bayern
3947935999.0,0,80.0,0,20.0,202587.0,600678.0,z_No,Fem,PhD,Doctor,71,Private,42770,Sports Car,2,No,2,256,14.0,0,Highly Urban/ Urban,Bayern
10600000000.0,0,63.0,0,15.0,13163.0,317607.0,Yes,Mal,Masters,,72,Commercial,28440,Panel Truck,0,No,4,272,14.0,0,Highly Urban/ Urban,Brandenburg
2797488270.0,0,55.0,0,15.0,131741.0,472069.0,Yes,Mal,Masters,,65,Commercial,5500,Pickup,4,No,4,2986,22.0,1,Highly Urban/ Urban,Bayern
11500000000.0,0,75.0,0,14.0,39422.0,248608.0,Yes,Fem,z_High School,Clerical,82,Private,25900,Minivan,2,No,2,322,10.0,0,z_Highly Rural/ Rural,Bayern
1611944962.0,0,63.0,3,20.0,62054.0,299303.0,Yes,Fem,Bachelors,Teacher,90,Commercial,6000,unknown,1,No,0,3181,12.0,1,Highly Urban/ Urban,Bayern
581117843.0,0,64.0,0,14.0,3500.0,189491.0,Yes,Fem,z_High School,Home Maker,80,Private,5220,Sports Car,2,No,7,299,3.0,0,Highly Urban/ Urban,Bayern
4583549759.0,0,60.0,0,16.0,59434.0,372747.0,Yes,Mal,Bachelors,Professional,86,Commercial,22010,Van,2,No,2,266,16.0,0,z_Highly Rural/ Rural,Bayern
3859951454.0,0,48.0,2,16.0,119943.0,620678.0,Yes,Fem,Bachelors,Professional,74,Private,36960,Sports Car,4,Yes,4,354,13.0,0,Highly Urban/ Urban,Bayern
965092602.0,0,26.0,3,,103440.0,589685.0,Yes,Mal,Masters,Professional,75,Private,24360,Minivan,2,No,3,298,14.0,0,Highly Urban/ Urban,Nordrhein-Westfalen
2290296298.0,0,60.0,0,14.0,61855.0,350786.0,z_No,Fem,PhD,Professional,62,Private,7590,Sports Car,1,No,8,264,16.0,0,Highly Urban/ Urban,Bayern
5948512864.0,0,42.0,3,12.0,,203463.0,Yes,Mal,z_High School,Teacher,90,Commercial,9120,Pickup,0,Yes,3,316,9.0,0,Highly Urban/ Urban,Brandenburg
9264236892.0,0,44.0,0,18.0,59464.0,756320.0,z_No,Mal,Bachelors,Professional,84,Commercial,25890,Panel Truck,2,No,4,326,11.0,0,Highly Urban/ Urban,Bayern
1089446973.0,0,53.0,0,13.0,175515.0,,Yes,Fem,PhD,Doctor,58,Private,23250,Minivan,0,No,2,256,11.0,0,Highly Urban/ Urban,Hessen
801731042.0,0,40.0,0,3.0,560.0,365907.0,Yes,Fem,Bachelors,Home Maker,85,Private,5600,unknown,5,No,9,5674,13.0,1,Highly Urban/ Urban,Hessen
5851797675.0,0,47.0,3,15.0,17880.0,447564.0,Yes,Fem,z_High School,Student,78,Private,6690,unknown,3,No,5,266,8.0,0,Highly Urban/ Urban,Bayern
8942643619.0,0,73.0,0,15.0,87940.0,609102.0,z_No,Fem,Bachelors,Professional,101,Private,1500,Sports Car,0,No,0,354,3.0,0,z_Highly Rural/ Rural,Bayern
1238087822.0,1,53.0,2,14.0,77519.0,,z_No,Fem,Bachelors,Professional,97,Private,20270,Pickup,4,No,1,2889,,1,Highly Urban/ Urban,Bayern
5130799830.0,0,35.0,3,15.0,25457.0,826078.0,Yes,Mal,z_High School,Clerical,71,Commercial,7390,Pickup,2,No,4,287,9.0,0,Highly Urban/ Urban,Sachsen
3138905385.0,2,39.0,2,16.0,66319.0,601567.0,Yes,Fem,z_High School,Professional,98,Private,12080,Minivan,2,No,4,1528,3.0,1,Highly Urban/ Urban,Bayern
3019659196.0,0,50.0,2,3.0,960.0,394563.0,Yes,Fem,z_High School,Home Maker,77,Private,5430,unknown,2,Yes,5,6150,11.0,1,Highly Urban/ Urban,Hessen
698477830.0,0,47.0,1,7.0,25997.0,47112.0,z_No,Fem,z_High School,Clerical,76,Private,14280,unknown,0,No,0,216,10.0,0,Highly Urban/ Urban,Bayern
7715497583.0,0,40.0,3,12.0,58108.0,747903.0,z_No,Fem,Bachelors,Clerical,102,Private,28170,Sports Car,0,No,2,257,12.0,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
217835367.0,0,70.0,0,14.0,40346.0,47112.0,z_No,Mal,z_High School,Manager,50,Private,15960,Minivan,2,Yes,5,3791,3.0,1,Highly Urban/ Urban,Brandenburg
4619561333.0,0,48.0,0,16.0,61736.0,360594.0,Yes,Mal,Masters,Nurse,70,Private,16640,Van,2,No,4,329,17.0,0,Highly Urban/ Urban,Bayern
3858340930.0,0,71.0,0,14.0,55327.0,401713.0,Yes,Mal,<High School,Teacher,60,Private,11860,Pickup,3,No,0,200,10.0,0,Highly Urban/ Urban,Hessen
4015572830.0,0,60.0,1,17.0,18009.0,487014.0,Yes,Mal,<High School,Clerical,73,Private,8740,Minivan,1,No,6,7205,7.0,1,Highly Urban/ Urban,Bayern
3073304284.0,0,39.0,0,16.0,170722.0,,z_No,Fem,PhD,,50,Private,25870,unknown,0,No,2,254,12.0,0,Highly Urban/ Urban,Rheinland-Pfalz
4804146283.0,1,64.0,2,15.0,15918.0,301886.0,Yes,Fem,<High School,Clerical,61,Private,24480,Sports Car,2,No,1,316,3.0,0,Highly Urban/ Urban,Bayern
1052055661.0,0,74.0,0,12.0,61925.0,294450.0,z_No,Fem,z_High School,Teacher,51,Commercial,26140,unknown,2,No,5,288,3.0,0,Highly Urban/ Urban,Thueringen
1545940229.0,0,68.0,0,16.0,91210.0,354944.0,z_No,Mal,Bachelors,Manager,89,Private,15730,Minivan,2,No,0,442,3.0,0,Highly Urban/ Urban,Bayern
7628137644.0,0,69.0,0,10.0,3593.0,707935.0,Yes,Fem,Bachelors,Home Maker,90,Private,12720,unknown,2,No,0,342,5.0,0,Highly Urban/ Urban,Thueringen
8599302738.0,0,24.0,1,14.0,63668.0,533493.0,Yes,Fem,Bachelors,Professional,93,Private,18000,Pickup,5,Yes,1,1210,3.0,1,Highly Urban/ Urban,Berlin
5229349846.0,0,51.0,0,11.0,103421.0,58890.0,z_No,Mal,Masters,Nurse,88,Private,19220,Minivan,2,No,2,297,19.0,0,Highly Urban/ Urban,Bayern
8047329556.0,1,55.0,1,17.0,119691.0,,Yes,Fem,Bachelors,Professional,105,Private,8820,unknown,4,No,10,332,10.0,0,z_Highly Rural/ Rural,Mecklenburg-Vorpomme
5462199338.0,1,64.0,0,19.0,71092.0,463980.0,Yes,Mal,Bachelors,Professional,78,Private,14250,Minivan,0,No,0,228,15.0,0,Highly Urban/ Urban,Bayern
4276621291.0,0,51.0,1,11.0,53980.0,360873.0,Yes,Mal,Bachelors,Professional,110,Commercial,24910,Panel Truck,2,No,4,357,11.0,0,Highly Urban/ Urban,Bayern
4514923439.0,0,63.0,0,22.0,74081.0,536431.0,Yes,Mal,Masters,Nurse,59,Private,20840,unknown,2,Yes,2,4677,19.0,1,Highly Urban/ Urban,Hessen
11000000000.0,0,45.0,0,13.0,,104402.0,Yes,Fem,<High School,Home Maker,86,Private,5800,Sports Car,3,No,3,6045,11.0,1,Highly Urban/ Urban,Bayern
5003355998.0,0,76.0,2,16.0,78747.0,467980.0,Yes,Fem,Masters,Nurse,90,Private,14200,Sports Car,4,No,0,308,12.0,0,Highly Urban/ Urban,Thueringen
2132369326.0,2,67.0,0,18.0,93221.0,747939.0,Yes,Mal,Bachelors,Professional,100,Private,12620,Minivan,2,No,5,392,10.0,0,Highly Urban/ Urban,Thueringen
1521878836.0,0,49.0,0,18.0,48402.0,544740.0,z_No,Mal,z_High School,Teacher,60,Commercial,18070,Van,0,Yes,5,847,11.0,1,Highly Urban/ Urban,Bayern
3404481440.0,0,58.0,0,13.0,69604.0,271740.0,Yes,Mal,z_High School,Teacher,64,Commercial,18930,Van,5,No,0,265,3.0,0,Highly Urban/ Urban,Bayern
3124702735.0,0,54.0,2,16.0,89955.0,665457.0,z_No,Fem,Bachelors,Teacher,90,Private,25830,Sports Car,4,Yes,2,24079,12.0,1,Highly Urban/ Urban,Bayern
1112221678.0,0,58.0,0,9.0,73705.0,64779.0,z_No,Mal,z_High School,Manager,92,Private,17590,Van,2,No,10,257,7.0,0,Highly Urban/ Urban,Bayern
6998765668.0,0,65.0,0,16.0,72802.0,353493.0,Yes,Fem,z_High School,Professional,59,Private,17580,unknown,0,Yes,4,340,12.0,0,Highly Urban/ Urban,Bayern
1911333243.0,1,59.0,1,13.0,119901.0,968450.0,z_No,Fem,PhD,Nurse,80,Private,1500,unknown,0,No,3,2611,17.0,1,Highly Urban/ Urban,Bayern
5056873366.0,0,43.0,1,18.0,80951.0,1033463.0,Yes,Fem,z_High School,Teacher,74,Commercial,28270,Van,2,No,2,287,12.0,0,Highly Urban/ Urban,Bayern
8909311024.0,0,65.0,2,18.0,32457.0,433062.0,Yes,Fem,<High School,Teacher,50,Private,17120,Sports Car,1,No,10,281,5.0,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
