Date,Open,High,Low,Close,Adj Close,Volume
2005-07-18,65700.0,66100.0,64700.0,64900.0,47556.72265625,670400
2005-07-19,65000.0,67200.0,65000.0,67100.0,49168.83203125,1078100
2005-07-20,66700.0,68500.0,66200.0,68000.0,49828.3203125,1215400
2005-07-21,68800.0,69900.0,66700.0,67700.0,49608.47265625,1317100
2005-07-22,65500.0,66700.0,65000.0,65400.0,47923.11328125,1952400
2005-07-25,65500.0,66500.0,65400.0,66000.0,48362.78515625,989100
2005-07-26,65900.0,66700.0,64800.0,66300.0,48582.61328125,987500
2005-07-27,66300.0,67700.0,66200.0,67000.0,49095.546875,1095300
2005-07-28,67700.0,68300.0,66400.0,67200.0,49242.09765625,1059200
2005-07-29,68100.0,71200.0,67500.0,71100.0,52099.9140625,2149000
2005-08-01,71000.0,71700.0,69700.0,71100.0,52099.9140625,912500
2005-08-02,70800.0,71200.0,69900.0,70700.0,51806.79296875,687700
2005-08-03,70700.0,73300.0,70700.0,71500.0,52393.0078125,1523800
2005-08-04,72000.0,73200.0,70600.0,70600.0,51733.51171875,1426700
2005-08-05,69200.0,70600.0,69100.0,69600.0,51000.75,1105100
2005-08-08,69300.0,72400.0,69100.0,72100.0,52832.65625,1049300
2005-08-09,72000.0,73300.0,71500.0,73000.0,53492.1640625,918500
2005-08-10,73900.0,74400.0,72700.0,72800.0,53345.60546875,792000
2005-08-11,73000.0,73800.0,72100.0,73800.0,54078.375,690800
2005-08-12,73900.0,73900.0,72800.0,73700.0,54005.109375,693100
2005-08-15,73700.0,73700.0,73700.0,73700.0,54005.109375,0
2005-08-16,73600.0,73600.0,71200.0,72000.0,52759.41015625,1196800
2005-08-17,70700.0,72500.0,70700.0,72500.0,53125.78125,1206500
2005-08-18,72500.0,73000.0,71000.0,71000.0,52026.6328125,875500
2005-08-19,70500.0,71200.0,69200.0,69900.0,51220.578125,1290000
2005-08-22,70100.0,72400.0,70000.0,72400.0,53052.50390625,649400
2005-08-23,72400.0,72500.0,71400.0,72000.0,52759.41015625,718400
2005-08-24,71000.0,71300.0,69600.0,69600.0,51000.75,1076300
2005-08-25,68700.0,70700.0,68000.0,70600.0,51733.51171875,927300
2005-08-26,70100.0,71000.0,70000.0,70000.0,51293.86328125,725100
2005-08-29,68700.0,69800.0,67200.0,68500.0,50194.703125,929400
2005-08-30,68800.0,70100.0,68300.0,70000.0,51293.86328125,811600
2005-08-31,69500.0,71000.0,69500.0,70700.0,51806.79296875,732900
2005-09-01,71500.0,72600.0,71200.0,72600.0,53199.05859375,772700
2005-09-02,72700.0,73900.0,72600.0,73700.0,54005.109375,887500
2005-09-05,74000.0,74100.0,72700.0,73000.0,53492.1640625,490800
2005-09-06,73400.0,75000.0,73400.0,73900.0,54151.6484375,893100
2005-09-07,75400.0,79800.0,75200.0,79000.0,57888.7890625,2010500
2005-09-08,79900.0,80000.0,77600.0,78900.0,57815.49609375,1577000
2005-09-09,78500.0,78700.0,77500.0,77900.0,57082.73046875,1132700
2005-09-12,77600.0,78300.0,77300.0,78000.0,57156.01171875,1310300
2005-09-13,77500.0,78500.0,76600.0,77300.0,56643.0703125,1152900
2005-09-14,76200.0,78600.0,76200.0,78600.0,57595.67578125,970900
2005-09-15,78000.0,81100.0,77900.0,80300.0,58841.375,1565800
2005-09-16,80600.0,81600.0,79300.0,80100.0,58694.8359375,1206800
2005-09-19,80100.0,80100.0,80100.0,80100.0,58694.8359375,0
2005-09-20,81500.0,81600.0,80000.0,80700.0,59134.48046875,1374800
2005-09-21,80500.0,83300.0,80300.0,82300.0,60306.92578125,1194400
2005-09-22,81500.0,82000.0,81200.0,81400.0,59647.43359375,844000
2005-09-23,80600.0,81900.0,78500.0,78900.0,57815.49609375,1835400
2005-09-26,78500.0,80100.0,78500.0,80000.0,58621.54296875,1099300
2005-09-27,80000.0,80500.0,78900.0,79400.0,58181.89453125,925700
2005-09-28,79000.0,81400.0,79000.0,81200.0,59500.86328125,1242500
2005-09-29,81000.0,82700.0,80500.0,81600.0,59793.97265625,1279259
2005-09-30,81900.0,82100.0,80600.0,81600.0,59793.97265625,850663
2005-10-03,81500.0,81500.0,81500.0,81500.0,59720.70703125,0
2005-10-04,81500.0,82200.0,80800.0,81700.0,59867.25,1037511
2005-10-05,81000.0,81600.0,80400.0,81100.0,59427.5859375,992956
2005-10-06,80200.0,80600.0,79600.0,80000.0,58621.54296875,813894
2005-10-07,79000.0,79600.0,78600.0,78800.0,57742.2265625,1360980
2005-10-10,78100.0,79100.0,78000.0,79000.0,57888.7890625,1025058
2005-10-11,78100.0,79200.0,78100.0,79200.0,58035.34375,873435
2005-10-12,79600.0,79900.0,78600.0,79000.0,57888.7890625,1104355
2005-10-13,78400.0,78800.0,76800.0,77300.0,56643.0703125,1255622
2005-10-14,77100.0,77900.0,75800.0,76500.0,56056.87109375,867859
2005-10-17,76400.0,77200.0,75500.0,76200.0,55837.03125,740200
2005-10-18,75800.0,76600.0,75800.0,76600.0,56130.125,873727
2005-10-19,75700.0,75900.0,73600.0,74300.0,54444.76171875,1186750
2005-10-20,75000.0,75200.0,73500.0,73900.0,54151.6484375,1274702
2005-10-21,72700.0,74500.0,72400.0,74500.0,54591.31640625,1716255
2005-10-24,74400.0,75000.0,73600.0,73800.0,54078.375,785297
2005-10-25,74800.0,76100.0,73200.0,74100.0,54298.22265625,1365072
2005-10-26,74000.0,75300.0,73400.0,75200.0,55104.25,822834
2005-10-27,75000.0,78300.0,73900.0,76400.0,55983.578125,1832991
2005-10-28,75100.0,75500.0,74100.0,74800.0,54811.1484375,987181
2005-10-31,75600.0,76600.0,75100.0,76600.0,56130.125,946447
2005-11-01,76700.0,80000.0,76600.0,79800.0,58475.0,1399134
2005-11-02,80200.0,82200.0,80000.0,80900.0,59281.05078125,1342983
2005-11-03,82000.0,82000.0,80400.0,81100.0,59427.5859375,743498
2005-11-04,81400.0,82100.0,81200.0,81900.0,60013.828125,963550
2005-11-07,82700.0,83100.0,80100.0,80700.0,59134.48046875,877863
2005-11-08,80200.0,80500.0,79500.0,80500.0,58987.9453125,1008232
2005-11-09,80700.0,82400.0,80000.0,81400.0,59647.43359375,986015
2005-11-10,80800.0,83200.0,80800.0,82700.0,60600.015625,1068507
2005-11-11,83600.0,84100.0,83200.0,83900.0,61479.37109375,1150209
2005-11-14,84400.0,84800.0,83600.0,83700.0,61332.796875,497381
2005-11-15,83500.0,84000.0,81900.0,82900.0,60746.59375,664520
2005-11-16,82700.0,83700.0,82400.0,83500.0,61186.25390625,649914
2005-11-17,83300.0,83800.0,82500.0,83400.0,61112.9765625,532084
2005-11-18,84000.0,84900.0,83200.0,83900.0,61479.37109375,726745
2005-11-21,83800.0,85000.0,83200.0,83600.0,61259.52734375,592687
2005-11-22,83100.0,84000.0,82100.0,82100.0,60160.359375,826172
2005-11-23,82600.0,84100.0,82500.0,84000.0,61552.62890625,800300
2005-11-24,84400.0,84400.0,82500.0,82600.0,60526.74609375,830461
2005-11-25,82600.0,83400.0,82300.0,83200.0,60966.390625,764224
2005-11-28,82600.0,85400.0,82600.0,84000.0,61552.62890625,973276
2005-11-29,84000.0,85000.0,83300.0,84700.0,62065.57421875,948310
2005-11-30,85000.0,86500.0,84900.0,85900.0,62944.890625,1120691
2005-12-01,85300.0,87000.0,84400.0,87000.0,63750.9296875,925942
2005-12-02,87600.0,90300.0,87200.0,90000.0,65949.234375,1673856
2005-12-05,91400.0,92300.0,90500.0,92000.0,67414.7890625,993360
2005-12-06,92000.0,98600.0,91600.0,97300.0,71298.4453125,2088468
2005-12-07,98400.0,98600.0,96100.0,98000.0,71811.390625,1189514
2005-12-08,97000.0,98000.0,94800.0,95300.0,69832.9296875,1371742
2005-12-09,95500.0,96700.0,94000.0,94900.0,69539.8203125,826544
2005-12-12,94500.0,96100.0,94200.0,94600.0,69319.9765625,907243
2005-12-13,94600.0,97500.0,94500.0,95800.0,70199.3125,884704
2005-12-14,97000.0,100500.0,96700.0,97000.0,71078.6328125,1312257
2005-12-15,98000.0,99400.0,97500.0,98600.0,72251.0390625,953466
2005-12-16,97200.0,99500.0,96300.0,96500.0,70712.234375,898556
2005-12-19,95200.0,96600.0,95200.0,96300.0,70565.671875,940403
2005-12-20,95500.0,96500.0,95400.0,95900.0,70272.578125,675884
2005-12-21,95700.0,97200.0,95600.0,97100.0,71151.9140625,863492
2005-12-22,96600.0,96900.0,94600.0,95500.0,69979.4765625,1201100
2005-12-23,95600.0,96000.0,94200.0,95200.0,69759.6484375,949747
2005-12-26,95000.0,95800.0,94700.0,94900.0,69539.8203125,657300
2005-12-27,95000.0,98500.0,95000.0,97900.0,71738.125,958432
2005-12-28,97900.0,97900.0,95900.0,97400.0,72294.8046875,586115
2005-12-29,97700.0,98400.0,97100.0,97400.0,72294.8046875,855165
2006-01-02,98100.0,98900.0,97000.0,98700.0,73259.7265625,1029048
2006-01-03,98400.0,98900.0,95600.0,97000.0,71997.9140625,1230577
2006-01-04,96800.0,97000.0,95100.0,95600.0,70958.7734375,1907360
2006-01-05,96900.0,97000.0,93800.0,95800.0,71107.21875,1650820
2006-01-06,96000.0,96500.0,95100.0,95800.0,71107.21875,1056703
2006-01-09,96000.0,96100.0,94200.0,94600.0,70216.5,987993
2006-01-10,95300.0,95900.0,92300.0,93000.0,69028.921875,1252585
2006-01-11,92000.0,94300.0,92000.0,93900.0,69696.9609375,800505
2006-01-12,93000.0,93900.0,91600.0,92300.0,68509.3515625,969587
2006-01-13,91900.0,95300.0,91800.0,95300.0,70736.0859375,1000305
2006-01-16,95400.0,95500.0,94000.0,95400.0,70810.3203125,511119
2006-01-17,95400.0,95400.0,93800.0,94300.0,69993.828125,608393
2006-01-18,94000.0,94300.0,90500.0,92800.0,68880.4609375,1073390
2006-01-19,92100.0,93200.0,90600.0,92000.0,68286.6796875,844222
2006-01-20,91800.0,92600.0,90000.0,90700.0,67321.765625,847561
2006-01-23,88200.0,89700.0,86900.0,88200.0,65466.14453125,1410689
2006-01-24,87700.0,89800.0,86500.0,88600.0,65763.0390625,1346241
2006-01-25,89600.0,91200.0,88700.0,89100.0,66134.1640625,1576260
2006-01-26,90000.0,90200.0,85800.0,87500.0,64946.5625,1916796
2006-01-27,84300.0,86900.0,83600.0,86500.0,64204.3359375,4251306
2006-01-31,86700.0,87700.0,85600.0,87300.0,64798.125,1401493
2006-02-01,86100.0,86900.0,84300.0,84500.0,62719.82421875,1908802
2006-02-02,85500.0,86800.0,84700.0,86400.0,64130.09375,1235322
2006-02-03,85300.0,86100.0,82300.0,83100.0,61680.66796875,1597112
2006-02-06,82600.0,84200.0,81300.0,82500.0,61235.33203125,1348007
2006-02-07,82400.0,83300.0,81600.0,81700.0,60641.53125,978447
2006-02-08,81200.0,82600.0,80000.0,80300.0,59602.390625,1261040
2006-02-09,80600.0,81200.0,79300.0,80400.0,59676.61328125,885888
2006-02-10,81000.0,83200.0,80800.0,83000.0,61606.46484375,1561209
2006-02-13,84400.0,84500.0,82300.0,82900.0,61532.24609375,1114422
2006-02-14,83300.0,83400.0,81700.0,82900.0,61532.24609375,938899
2006-02-15,84300.0,84300.0,80000.0,80200.0,59528.1796875,1160987
2006-02-16,80500.0,81000.0,79400.0,80100.0,59453.94921875,1070958
2006-02-17,80300.0,80900.0,78100.0,80000.0,59379.7109375,1181603
2006-02-20,79600.0,81000.0,78700.0,80800.0,59973.51171875,963406
2006-02-21,80900.0,82100.0,80600.0,81900.0,60790.0,962834
2006-02-22,81700.0,82600.0,80200.0,82000.0,60864.21484375,741736
2006-02-23,82700.0,84900.0,82400.0,84000.0,62348.7109375,1583550
2006-02-24,84500.0,85900.0,83900.0,85000.0,63090.9609375,794562
2006-02-27,85200.0,85300.0,83500.0,83900.0,62274.50390625,463559
2006-02-28,84500.0,84500.0,82600.0,83000.0,61606.46484375,682006
2006-03-02,83900.0,83900.0,82100.0,83000.0,61606.46484375,731402
2006-03-03,83000.0,84200.0,82600.0,83000.0,61606.46484375,1363014
2006-03-06,83100.0,83200.0,81200.0,81800.0,60715.765625,1077386
2006-03-07,81700.0,81900.0,79800.0,80100.0,59453.94921875,927243
2006-03-08,79400.0,81000.0,79200.0,80000.0,59379.7109375,723691
2006-03-09,80000.0,82100.0,80000.0,81200.0,60270.41015625,1047679
2006-03-10,81000.0,82700.0,80500.0,81200.0,60270.41015625,720077
2006-03-13,82500.0,83300.0,82500.0,83200.0,61754.89453125,760748
2006-03-14,85000.0,85100.0,83300.0,83700.0,62126.03125,1055367
2006-03-15,84100.0,85000.0,83500.0,83800.0,62200.26953125,849858
2006-03-16,85000.0,85000.0,83300.0,83300.0,61829.12890625,593855
2006-03-17,83500.0,84200.0,83200.0,83600.0,62051.81640625,593509
2006-03-20,83200.0,83700.0,82800.0,83100.0,61680.66796875,715427
2006-03-21,83000.0,83100.0,81600.0,82200.0,61012.66015625,646946
2006-03-22,82000.0,82000.0,80500.0,80700.0,59899.28515625,768721
2006-03-23,80900.0,81300.0,80000.0,80900.0,60047.75,698742
2006-03-24,80600.0,81400.0,80200.0,81400.0,60418.8671875,701767
2006-03-27,78400.0,79600.0,78000.0,79300.0,58860.140625,1548764
2006-03-28,79000.0,81800.0,78900.0,81300.0,60344.62890625,857997
2006-03-29,80200.0,81900.0,80200.0,81300.0,60344.62890625,409495
2006-03-30,81300.0,82000.0,80900.0,81900.0,60790.0,503280
2006-03-31,81900.0,82200.0,80800.0,82000.0,60864.21484375,594503
2006-04-03,81700.0,82800.0,80300.0,82400.0,61161.109375,775210
2006-04-04,83600.0,85900.0,83600.0,85100.0,63165.16796875,1596036
2006-04-05,86300.0,88500.0,86000.0,87800.0,65169.2421875,2449987
2006-04-06,88000.0,88000.0,86600.0,87500.0,64946.5625,1044203
2006-04-07,87200.0,87400.0,85800.0,86000.0,63833.19921875,1207505
2006-04-10,85000.0,86300.0,84900.0,86000.0,63833.19921875,563523
2006-04-11,85100.0,86000.0,84800.0,84900.0,63016.71875,604694
2006-04-12,85000.0,85400.0,84000.0,85000.0,63090.9609375,463524
2006-04-13,85500.0,86100.0,85200.0,86100.0,63907.41796875,547613
2006-04-14,86700.0,88100.0,86000.0,87600.0,65020.77734375,883297
2006-04-17,87900.0,88100.0,87600.0,88000.0,65317.6875,704510
2006-04-18,87500.0,88100.0,87000.0,88000.0,65317.6875,582246
2006-04-19,87900.0,91100.0,87700.0,88200.0,65466.14453125,1667590
2006-04-20,88000.0,90000.0,87400.0,89700.0,66579.5078125,892133
2006-04-21,90700.0,90900.0,88000.0,88000.0,65317.6875,1168686
2006-04-24,86600.0,86700.0,83900.0,85100.0,63165.16796875,2160222
2006-04-25,84900.0,85500.0,83500.0,85400.0,63387.8515625,1533967
2006-04-26,85700.0,87000.0,83100.0,87000.0,64575.4375,1192655
2006-04-27,85900.0,85900.0,83700.0,84400.0,62645.609375,2211073
2006-04-28,83500.0,83700.0,81900.0,82900.0,61532.24609375,1720070
2006-05-02,81500.0,82000.0,80100.0,81300.0,60344.62890625,1612958
2006-05-03,80500.0,83500.0,80300.0,80300.0,59602.390625,1256559
2006-05-04,80000.0,83100.0,79200.0,82400.0,61161.109375,1704534
2006-05-08,83600.0,85000.0,83200.0,85000.0,63090.9609375,1593146
2006-05-09,85300.0,85400.0,84100.0,84700.0,62868.29296875,670382
2006-05-10,84500.0,84500.0,83000.0,84300.0,62571.37109375,641527
2006-05-11,83100.0,83900.0,82200.0,83800.0,62200.26953125,969055
2006-05-12,82000.0,82800.0,81500.0,82000.0,60864.21484375,643748
2006-05-15,81300.0,82000.0,80900.0,81200.0,60270.41015625,1157459
2006-05-16,81300.0,82100.0,80500.0,81300.0,60344.62890625,1457226
2006-05-17,82000.0,83500.0,81900.0,83100.0,61680.66796875,1362606
2006-05-18,80100.0,81700.0,80100.0,81200.0,60270.41015625,1075100
2006-05-19,81400.0,82300.0,78900.0,81300.0,60344.62890625,976400
2006-05-22,81400.0,82300.0,78900.0,81300.0,60344.62890625,980611
2006-05-23,77000.0,77900.0,76000.0,76800.0,57004.53515625,1658780
2006-05-24,75300.0,76400.0,74700.0,76300.0,56633.40625,1766400
2006-05-25,76500.0,77300.0,74500.0,74500.0,55297.36328125,1556835
2006-05-26,74900.0,76400.0,74800.0,75800.0,56262.27734375,954598
2006-05-29,77000.0,78300.0,76500.0,77200.0,57301.4296875,1040500
2006-05-30,76300.0,76800.0,73500.0,73700.0,54703.578125,1580811
2006-05-31,77000.0,78300.0,76500.0,77200.0,57301.4296875,1049081
2006-06-01,72600.0,74800.0,70900.0,71000.0,52699.5078125,2154728
2006-06-02,72900.0,73100.0,71600.0,72100.0,53515.95703125,1864408
2006-06-05,73500.0,77000.0,73500.0,77000.0,57152.98046875,2371745
2006-06-07,75000.0,77900.0,75000.0,76000.0,56410.7265625,1467408
2006-06-08,76600.0,77700.0,75000.0,75400.0,55965.39453125,1381500
2006-06-09,75800.0,76400.0,74100.0,76400.0,56707.6328125,1001873
2006-06-12,76000.0,76300.0,74800.0,75500.0,56039.60546875,962139
2006-06-13,74000.0,74400.0,71700.0,72100.0,53515.95703125,1588257
2006-06-14,71000.0,73400.0,70200.0,73000.0,54183.9921875,1381297
2006-06-15,73900.0,75100.0,73300.0,73700.0,54703.578125,985341
2006-06-16,76100.0,77800.0,75400.0,77600.0,57598.32421875,1602697
2006-06-19,77000.0,79100.0,76300.0,78400.0,58192.125,860686
2006-06-20,77500.0,78000.0,74300.0,74600.0,55371.58984375,1017794
2006-06-21,74300.0,75300.0,73200.0,74800.0,55520.03515625,551089
2006-06-22,76100.0,77100.0,76000.0,76300.0,56633.40625,776022
2006-06-23,76900.0,77000.0,74800.0,77000.0,57152.98046875,548147
2006-06-26,76000.0,76900.0,75000.0,76700.0,56930.30078125,691634
2006-06-27,77100.0,78300.0,76200.0,77900.0,57821.0,945640
2006-06-28,76500.0,79100.0,75600.0,78500.0,58266.3359375,1123769
2006-06-29,79500.0,79800.0,78500.0,79500.0,59008.60546875,1075408
2006-06-30,81000.0,81200.0,80200.0,80400.0,59676.61328125,998264
2006-07-03,80500.0,80600.0,78600.0,79300.0,58860.140625,999593
2006-07-04,79200.0,79600.0,77700.0,78200.0,58043.66015625,1222100
2006-07-05,77000.0,78200.0,76600.0,77600.0,57598.32421875,689700
2006-07-06,77000.0,77500.0,76100.0,76500.0,56781.8671875,622200
2006-07-07,76900.0,77400.0,75900.0,76300.0,56633.40625,670400
2006-07-10,75900.0,77200.0,74800.0,77100.0,57227.19140625,948600
2006-07-11,77000.0,77000.0,75500.0,76200.0,56559.1875,889100
2006-07-12,76400.0,76400.0,74200.0,74500.0,55297.36328125,1360100
2006-07-13,72500.0,73500.0,71900.0,72300.0,53664.4296875,1750300
2006-07-14,71000.0,71100.0,69700.0,70000.0,51957.26171875,1699600
2006-07-18,68300.0,70400.0,68100.0,70000.0,51957.26171875,1290800
2006-07-19,70000.0,70800.0,69700.0,70600.0,52402.59765625,528800
2006-07-20,71700.0,73000.0,71000.0,72300.0,53664.4296875,947600
2006-07-21,71400.0,73600.0,71200.0,73200.0,54332.44921875,918915
2006-07-24,72600.0,73000.0,71700.0,72400.0,53738.65234375,732049
2006-07-25,72400.0,74000.0,72300.0,73800.0,54777.78515625,1160029
2006-07-26,74000.0,74400.0,73300.0,74200.0,55074.6875,685000
2006-07-27,75000.0,75400.0,74100.0,74400.0,55223.15234375,1139900
2006-07-28,74100.0,74600.0,72300.0,73400.0,54480.8828125,1116059
2006-07-31,74200.0,74300.0,73000.0,73500.0,54555.125,617037
2006-08-01,73100.0,74800.0,73100.0,74000.0,54926.234375,1130447
2006-08-02,73500.0,76900.0,73400.0,76900.0,57078.76171875,2068088
2006-08-03,77100.0,78100.0,77000.0,77100.0,57227.19140625,1393907
2006-08-04,76900.0,78100.0,76600.0,77100.0,57227.19140625,936092
2006-08-07,77800.0,79000.0,76700.0,76700.0,56930.30078125,783022
2006-08-08,76700.0,78100.0,76600.0,77700.0,57672.5546875,666815
2006-08-09,77400.0,78400.0,76900.0,77600.0,57598.32421875,658303
2006-08-10,77200.0,77900.0,76000.0,76700.0,56930.30078125,639576
2006-08-11,77200.0,77700.0,75300.0,75500.0,56039.60546875,750911
2006-08-14,75200.0,76300.0,74800.0,76000.0,56410.7265625,521996
2006-08-16,76800.0,78700.0,76600.0,78200.0,58043.66015625,1551311
2006-08-17,79000.0,80200.0,78100.0,78700.0,58414.80078125,1260523
2006-08-18,78800.0,79100.0,77800.0,78300.0,58117.89453125,671513
2006-08-21,78500.0,79200.0,77300.0,78100.0,57969.45703125,1038300
2006-08-22,78100.0,79100.0,78000.0,78400.0,58192.125,629400
2006-08-23,78900.0,79200.0,78000.0,78100.0,57969.45703125,860839
2006-08-24,77800.0,78800.0,77800.0,78600.0,58340.578125,573982
2006-08-25,78300.0,79600.0,78300.0,79200.0,58785.93359375,552198
2006-08-28,79600.0,80000.0,79100.0,79300.0,58860.140625,643658
2006-08-29,80000.0,80100.0,79400.0,79800.0,59231.2734375,793630
2006-08-30,80000.0,80000.0,78400.0,79000.0,58637.48046875,554492
2006-08-31,79600.0,81600.0,79100.0,81000.0,60121.96875,1208172
2006-09-01,81200.0,82400.0,80700.0,82200.0,61012.66015625,1233236
2006-09-04,82800.0,83700.0,82400.0,83300.0,61829.12890625,1004959
2006-09-05,83000.0,84500.0,82500.0,84500.0,62719.82421875,629309
2006-09-06,83900.0,83900.0,82400.0,83100.0,61680.66796875,1194496
2006-09-07,82100.0,82500.0,81500.0,82500.0,61235.33203125,844022
2006-09-08,81500.0,82300.0,81500.0,81800.0,60715.765625,586685
2006-09-11,81800.0,81900.0,80100.0,80500.0,59750.8515625,1009390
2006-09-12,80000.0,81500.0,79600.0,80900.0,60047.75,457027
2006-09-13,81900.0,82000.0,81200.0,81200.0,60270.41015625,407796
2006-09-14,81200.0,83000.0,81100.0,82500.0,61235.33203125,1260078
2006-09-15,82800.0,84200.0,82400.0,84000.0,62348.7109375,813979
2006-09-18,83500.0,85400.0,83500.0,85400.0,63387.8515625,861037
2006-09-19,85400.0,86200.0,84700.0,85300.0,63313.64453125,616410
2006-09-20,84700.0,84800.0,83000.0,84000.0,62348.7109375,831813
2006-09-21,84900.0,85100.0,82800.0,83200.0,61754.89453125,803174
2006-09-22,81800.0,82000.0,80000.0,80800.0,59973.51171875,1599214
2006-09-25,80800.0,81600.0,79900.0,81300.0,60344.62890625,611690
2006-09-26,81900.0,82000.0,79900.0,80400.0,59676.61328125,563345
2006-09-27,80400.0,81500.0,80000.0,81200.0,60270.41015625,755699
2006-09-28,81400.0,81900.0,80800.0,81400.0,60418.8671875,678763
2006-09-29,81500.0,81700.0,80300.0,81000.0,60121.96875,789315
2006-10-02,80500.0,81500.0,80400.0,80600.0,59825.05078125,552186
2006-10-04,80000.0,80700.0,79000.0,79200.0,58785.93359375,1142949
2006-10-09,80000.0,80500.0,77700.0,77700.0,57672.5546875,1952494
2006-10-10,77800.0,79000.0,77600.0,78300.0,58117.89453125,725370
2006-10-11,78000.0,78300.0,76900.0,77800.0,57746.78125,997822
2006-10-12,77400.0,78500.0,77100.0,78500.0,58266.3359375,1199432
2006-10-13,79000.0,79400.0,78700.0,79100.0,58711.703125,1279181
2006-10-16,78800.0,79000.0,77700.0,78100.0,57969.45703125,1352190
2006-10-17,78200.0,78300.0,76800.0,77600.0,57598.32421875,1082834
2006-10-18,76600.0,77400.0,76400.0,77200.0,57301.4296875,895341
2006-10-19,77500.0,77600.0,76200.0,76500.0,56781.8671875,572364
2006-10-20,76400.0,77200.0,76400.0,76500.0,56781.8671875,671722
2006-10-23,77100.0,77900.0,77000.0,77800.0,57746.78125,1189046
2006-10-24,78500.0,79200.0,78200.0,78400.0,58192.125,748871
2006-10-25,78400.0,78900.0,77800.0,78500.0,58266.3359375,468921
2006-10-26,78900.0,79900.0,76800.0,77900.0,57821.0,2245152
2006-10-27,77300.0,77500.0,75800.0,76100.0,56484.95703125,1488186
2006-10-30,75900.0,75900.0,74400.0,75000.0,55668.48046875,1144194
2006-10-31,74500.0,76600.0,74500.0,76600.0,56856.0703125,1050677
2006-11-01,76100.0,76700.0,75100.0,76500.0,56781.8671875,753531
2006-11-02,75300.0,75800.0,74600.0,74900.0,55594.26171875,2117364
2006-11-03,74600.0,75100.0,73200.0,73700.0,54703.578125,1724108
2006-11-06,73300.0,73400.0,72000.0,72100.0,53515.95703125,1493664
2006-11-07,72600.0,73000.0,72100.0,72500.0,53812.87109375,857093
2006-11-08,72700.0,74000.0,72600.0,73600.0,54629.34765625,1041044
2006-11-09,73500.0,75000.0,73500.0,74900.0,55594.26171875,1040734
2006-11-10,74800.0,74800.0,73900.0,73900.0,54852.0078125,601934
2006-11-13,73700.0,74200.0,72800.0,74200.0,55074.6875,887323
2006-11-14,74500.0,75200.0,74300.0,74800.0,55520.03515625,796423
2006-11-15,74900.0,75600.0,74800.0,75500.0,56039.60546875,688863
2006-11-16,75700.0,75800.0,74500.0,74800.0,55520.03515625,548556
2006-11-17,74800.0,74900.0,73900.0,74700.0,55445.828125,582543
2006-11-20,74100.0,74300.0,72600.0,73000.0,54183.9921875,1299272
2006-11-21,72300.0,72500.0,70300.0,70300.0,52179.92578125,3408322
2006-11-22,70500.0,71600.0,70200.0,71000.0,52699.5078125,1817636
2006-11-23,70500.0,70700.0,68900.0,69300.0,51437.68359375,2490907
2006-11-24,69100.0,70300.0,69100.0,69700.0,51734.578125,1515865
2006-11-27,69600.0,70000.0,69100.0,69500.0,51586.1328125,1758801
2006-11-28,68500.0,69800.0,68300.0,69700.0,51734.578125,895398
2006-11-29,69700.0,70900.0,69600.0,70800.0,52551.046875,1035390
2006-11-30,70800.0,71600.0,69900.0,70400.0,52254.1484375,1611789
2006-12-01,70400.0,71600.0,70300.0,71000.0,52699.5078125,1893531
2006-12-04,70600.0,70600.0,69700.0,70000.0,51957.26171875,675300
2006-12-05,70100.0,70400.0,69000.0,69000.0,51215.0078125,1009085
2006-12-06,68800.0,68800.0,67100.0,67300.0,49953.18359375,1994929
2006-12-07,66500.0,67000.0,65400.0,65800.0,48839.82421875,2729800
2006-12-08,64900.0,65200.0,64300.0,64600.0,47949.1171875,1731618
2006-12-11,64600.0,65600.0,64500.0,64700.0,48023.34765625,1307221
2006-12-12,64600.0,65400.0,64600.0,64900.0,48171.796875,908131
2006-12-13,64700.0,66400.0,64700.0,65900.0,48914.03515625,1275285
2006-12-14,66000.0,67800.0,66000.0,67800.0,50324.3203125,2083374
2006-12-15,67900.0,68000.0,67300.0,67800.0,50324.3203125,693980
2006-12-18,68700.0,68700.0,67400.0,67700.0,50250.0703125,855620
2006-12-19,68000.0,68300.0,67600.0,67900.0,50398.5390625,606889
2006-12-20,67800.0,68900.0,67700.0,68600.0,50918.10546875,753728
2006-12-21,68900.0,69100.0,68400.0,68500.0,50843.88671875,877815
2006-12-22,68200.0,69100.0,67800.0,68600.0,50918.10546875,728220
2006-12-26,68400.0,68900.0,67400.0,68400.0,50769.6640625,838853
2006-12-27,68000.0,68000.0,66900.0,67500.0,50844.984375,606139
2006-12-28,67300.0,67900.0,66600.0,67400.0,50769.65625,577705
2007-01-02,67700.0,67900.0,67300.0,67600.0,50920.3125,685537
2007-01-03,67700.0,68600.0,67500.0,67700.0,50995.63671875,861362
2007-01-04,67500.0,67500.0,66100.0,66700.0,50242.38671875,1219259
2007-01-05,66100.0,66900.0,65100.0,65300.0,49187.81640625,1359937
2007-01-08,64000.0,64900.0,64000.0,64900.0,48886.51171875,886974
2007-01-09,64900.0,66000.0,64000.0,64500.0,48585.2109375,1190861
2007-01-10,64000.0,64400.0,62900.0,63500.0,47831.9453125,1088401
2007-01-11,63400.0,64600.0,63400.0,63900.0,48133.26171875,730780
2007-01-12,64500.0,65000.0,63700.0,64000.0,48208.578125,1480822
